,Play,Player,PlayerLine
36110,Hamlet,HAMLET,till he find it stopping a bung-hole?
36111,Hamlet,HORATIO,"'Twere to consider too curiously, to consider so."
36112,Hamlet,HAMLET,"No, faith, not a jot, but to follow him thither with"
36113,Hamlet,HAMLET,"modesty enough, and likelihood to lead it: as"
36114,Hamlet,HAMLET,"thus: Alexander died, Alexander was buried,"
36115,Hamlet,HAMLET,"Alexander returneth into dust, the dust is earth, of"
36116,Hamlet,HAMLET,"earth we make loam, and why of that loam, whereto he"
36117,Hamlet,HAMLET,"was converted, might they not stop a beer-barrel?"
36118,Hamlet,HAMLET,"Imperious Caesar, dead and turn'd to clay,"
36119,Hamlet,HAMLET,Might stop a hole to keep the wind away:
36120,Hamlet,HAMLET,"O, that that earth, which kept the world in awe,"
36121,Hamlet,HAMLET,Should patch a wall to expel the winter flaw!
36122,Hamlet,HAMLET,But soft! but soft! aside: here comes the king.
36123,Hamlet,HAMLET,"Enter Priest,  and c. in procession, the Corpse of  OPHELIA, LAERTES and Mourners following, KING CLAUDIUS, QUEEN GERTRUDE, their trains,  and c"
36124,Hamlet,HAMLET,"The queen, the courtiers: who is this they follow?"
36125,Hamlet,HAMLET,And with such maimed rites? This doth betoken
36126,Hamlet,HAMLET,The corse they follow did with desperate hand
36127,Hamlet,HAMLET,Fordo its own life: 'twas of some estate.
36128,Hamlet,HAMLET,"Couch we awhile, and mark."
36129,Hamlet,HAMLET,Retiring with HORATIO
36130,Hamlet,LAERTES,What ceremony else?
36131,Hamlet,HAMLET,"That is Laertes,"
36132,Hamlet,HAMLET,A very noble youth: mark.
36133,Hamlet,LAERTES,What ceremony else?
36134,Hamlet,First Priest,Her obsequies have been as far enlarged
36135,Hamlet,First Priest,"As we have warrantise: her death was doubtful,"
36136,Hamlet,First Priest,"And, but that great command o'ersways the order,"
36137,Hamlet,First Priest,She should in ground unsanctified have lodged
36138,Hamlet,First Priest,"Till the last trumpet: for charitable prayers,"
36139,Hamlet,First Priest,"Shards, flints and pebbles should be thrown on her,"
36140,Hamlet,First Priest,"Yet here she is allow'd her virgin crants,"
36141,Hamlet,First Priest,Her maiden strewments and the bringing home
36142,Hamlet,First Priest,Of bell and burial.
36143,Hamlet,LAERTES,Must there no more be done?
36144,Hamlet,First Priest,No more be done:
36145,Hamlet,First Priest,We should profane the service of the dead
36146,Hamlet,First Priest,To sing a requiem and such rest to her
36147,Hamlet,First Priest,As to peace-parted souls.
36148,Hamlet,LAERTES,Lay her i' the earth:
36149,Hamlet,LAERTES,And from her fair and unpolluted flesh
36150,Hamlet,LAERTES,"May violets spring! I tell thee, churlish priest,"
36151,Hamlet,LAERTES,"A ministering angel shall my sister be,"
36152,Hamlet,LAERTES,When thou liest howling.
36153,Hamlet,HAMLET,"What, the fair Ophelia!"
36154,Hamlet,QUEEN GERTRUDE,Sweets to the sweet: farewell!
36155,Hamlet,QUEEN GERTRUDE,Scattering flowers
36156,Hamlet,QUEEN GERTRUDE,"I hoped thou shouldst have been my Hamlet's wife,"
36157,Hamlet,QUEEN GERTRUDE,"I thought thy bride-bed to have deck'd, sweet maid,"
36158,Hamlet,QUEEN GERTRUDE,And not have strew'd thy grave.
36159,Hamlet,LAERTES,"O, treble woe"
36160,Hamlet,LAERTES,"Fall ten times treble on that cursed head,"
36161,Hamlet,LAERTES,Whose wicked deed thy most ingenious sense
36162,Hamlet,LAERTES,"Deprived thee of! Hold off the earth awhile,"
36163,Hamlet,LAERTES,Till I have caught her once more in mine arms:
36164,Hamlet,LAERTES,Leaps into the grave
36165,Hamlet,LAERTES,"Now pile your dust upon the quick and dead,"
36166,Hamlet,LAERTES,"Till of this flat a mountain you have made,"
36167,Hamlet,LAERTES,"To o'ertop old Pelion, or the skyish head"
36168,Hamlet,LAERTES,Of blue Olympus.
36169,Hamlet,HAMLET,[Advancing]     What is he whose grief
36170,Hamlet,HAMLET,Bears such an emphasis? whose phrase of sorrow
36171,Hamlet,HAMLET,"Conjures the wandering stars, and makes them stand"
36172,Hamlet,HAMLET,"Like wonder-wounded hearers? This is I,"
36173,Hamlet,HAMLET,Hamlet the Dane.
36174,Hamlet,HAMLET,Leaps into the grave
36175,Hamlet,LAERTES,The devil take thy soul!
36176,Hamlet,LAERTES,Grappling with him
36177,Hamlet,HAMLET,Thou pray'st not well.
36178,Hamlet,HAMLET,"I prithee, take thy fingers from my throat,"
36179,Hamlet,HAMLET,"For, though I am not splenitive and rash,"
36180,Hamlet,HAMLET,"Yet have I something in me dangerous,"
36181,Hamlet,HAMLET,Which let thy wiseness fear: hold off thy hand.
36182,Hamlet,KING CLAUDIUS,Pluck them asunder.
36183,Hamlet,QUEEN GERTRUDE,"Hamlet, Hamlet!"
36184,Hamlet,All,"Gentlemen,--"
36185,Hamlet,HORATIO,"Good my lord, be quiet."
36186,Hamlet,HORATIO,"The Attendants part them, and they come out of the grave"
36187,Hamlet,HAMLET,Why I will fight with him upon this theme
36188,Hamlet,HAMLET,Until my eyelids will no longer wag.
36189,Hamlet,QUEEN GERTRUDE,"O my son, what theme?"
36190,Hamlet,HAMLET,I loved Ophelia: forty thousand brothers
36191,Hamlet,HAMLET,"Could not, with all their quantity of love,"
36192,Hamlet,HAMLET,Make up my sum. What wilt thou do for her?
36193,Hamlet,KING CLAUDIUS,"O, he is mad, Laertes."
36194,Hamlet,QUEEN GERTRUDE,"For love of God, forbear him."
36195,Hamlet,HAMLET,"'Swounds, show me what thou'lt do:"
36196,Hamlet,HAMLET,Woo't weep? woo't fight? woo't fast? woo't tear thyself?
36197,Hamlet,HAMLET,Woo't drink up eisel? eat a crocodile?
36198,Hamlet,HAMLET,I'll do't. Dost thou come here to whine?
36199,Hamlet,HAMLET,To outface me with leaping in her grave?
36200,Hamlet,HAMLET,"Be buried quick with her, and so will I:"
36201,Hamlet,HAMLET,"And, if thou prate of mountains, let them throw"
36202,Hamlet,HAMLET,"Millions of acres on us, till our ground,"
36203,Hamlet,HAMLET,"Singeing his pate against the burning zone,"
36204,Hamlet,HAMLET,"Make Ossa like a wart! Nay, an thou'lt mouth,"
36205,Hamlet,HAMLET,I'll rant as well as thou.
36206,Hamlet,QUEEN GERTRUDE,This is mere madness:
36207,Hamlet,QUEEN GERTRUDE,"And thus awhile the fit will work on him,"
36208,Hamlet,QUEEN GERTRUDE,"Anon, as patient as the female dove,"
36209,Hamlet,QUEEN GERTRUDE,"When that her golden couplets are disclosed,"
36210,Hamlet,QUEEN GERTRUDE,His silence will sit drooping.
36211,Hamlet,HAMLET,"Hear you, sir,"
36212,Hamlet,HAMLET,What is the reason that you use me thus?
36213,Hamlet,HAMLET,"I loved you ever: but it is no matter,"
36214,Hamlet,HAMLET,"Let Hercules himself do what he may,"
36215,Hamlet,HAMLET,The cat will mew and dog will have his day.
36216,Hamlet,HAMLET,Exit
36217,Hamlet,KING CLAUDIUS,"I pray you, good Horatio, wait upon him."
36218,Hamlet,KING CLAUDIUS,Exit HORATIO
36219,Hamlet,KING CLAUDIUS,To LAERTES
36220,Hamlet,KING CLAUDIUS,"Strengthen your patience in our last night's speech,"
36221,Hamlet,KING CLAUDIUS,We'll put the matter to the present push.
36222,Hamlet,KING CLAUDIUS,"Good Gertrude, set some watch over your son."
36223,Hamlet,KING CLAUDIUS,This grave shall have a living monument:
36224,Hamlet,KING CLAUDIUS,"An hour of quiet shortly shall we see,"
36225,Hamlet,KING CLAUDIUS,"Till then, in patience our proceeding be."
36226,Hamlet,KING CLAUDIUS,Exeunt
36227,Hamlet,KING CLAUDIUS,SCENE II. A hall in the castle.
36228,Hamlet,KING CLAUDIUS,Enter HAMLET and HORATIO
36229,Hamlet,HAMLET,"So much for this, sir: now shall you see the other,"
36230,Hamlet,HAMLET,You do remember all the circumstance?
36231,Hamlet,HORATIO,"Remember it, my lord?"
36232,Hamlet,HAMLET,"Sir, in my heart there was a kind of fighting,"
36233,Hamlet,HAMLET,That would not let me sleep: methought I lay
36234,Hamlet,HAMLET,"Worse than the mutines in the bilboes. Rashly,"
36235,Hamlet,HAMLET,"And praised be rashness for it, let us know,"
36236,Hamlet,HAMLET,"Our indiscretion sometimes serves us well,"
36237,Hamlet,HAMLET,When our deep plots do pall: and that should teach us
36238,Hamlet,HAMLET,"There's a divinity that shapes our ends,"
36239,Hamlet,HAMLET,"Rough-hew them how we will,--"
36240,Hamlet,HORATIO,That is most certain.
36241,Hamlet,HAMLET,"Up from my cabin,"
36242,Hamlet,HAMLET,"My sea-gown scarf'd about me, in the dark"
36243,Hamlet,HAMLET,"Groped I to find out them, had my desire."
36244,Hamlet,HAMLET,"Finger'd their packet, and in fine withdrew"
36245,Hamlet,HAMLET,"To mine own room again, making so bold,"
36246,Hamlet,HAMLET,"My fears forgetting manners, to unseal"
36247,Hamlet,HAMLET,"Their grand commission, where I found, Horatio,--"
36248,Hamlet,HAMLET,"O royal knavery!--an exact command,"
36249,Hamlet,HAMLET,Larded with many several sorts of reasons
36250,Hamlet,HAMLET,"Importing Denmark's health and England's too,"
36251,Hamlet,HAMLET,"With, ho! such bugs and goblins in my life,"
36252,Hamlet,HAMLET,"That, on the supervise, no leisure bated,"
36253,Hamlet,HAMLET,"No, not to stay the grinding of the axe,"
36254,Hamlet,HAMLET,My head should be struck off.
36255,Hamlet,HORATIO,Is't possible?
36256,Hamlet,HAMLET,Here's the commission: read it at more leisure.
36257,Hamlet,HAMLET,But wilt thou hear me how I did proceed?
36258,Hamlet,HORATIO,I beseech you.
36259,Hamlet,HAMLET,"Being thus be-netted round with villanies,--"
36260,Hamlet,HAMLET,"Ere I could make a prologue to my brains,"
36261,Hamlet,HAMLET,"They had begun the play--I sat me down,"
36262,Hamlet,HAMLET,"Devised a new commission, wrote it fair:"
36263,Hamlet,HAMLET,"I once did hold it, as our statists do,"
36264,Hamlet,HAMLET,A baseness to write fair and labour'd much
36265,Hamlet,HAMLET,"How to forget that learning, but, sir, now"
36266,Hamlet,HAMLET,It did me yeoman's service: wilt thou know
36267,Hamlet,HAMLET,The effect of what I wrote?
36268,Hamlet,HORATIO,"Ay, good my lord."
36269,Hamlet,HAMLET,"An earnest conjuration from the king,"
36270,Hamlet,HAMLET,"As England was his faithful tributary,"
36271,Hamlet,HAMLET,"As love between them like the palm might flourish,"
36272,Hamlet,HAMLET,As peace should stiff her wheaten garland wear
36273,Hamlet,HAMLET,"And stand a comma 'tween their amities,"
36274,Hamlet,HAMLET,"And many such-like 'As'es of great charge,"
36275,Hamlet,HAMLET,"That, on the view and knowing of these contents,"
36276,Hamlet,HAMLET,"Without debatement further, more or less,"
36277,Hamlet,HAMLET,"He should the bearers put to sudden death,"
36278,Hamlet,HAMLET,Not shriving-time allow'd.
36279,Hamlet,HORATIO,How was this seal'd?
36280,Hamlet,HAMLET,"Why, even in that was heaven ordinant."
36281,Hamlet,HAMLET,"I had my father's signet in my purse,"
36282,Hamlet,HAMLET,"Which was the model of that Danish seal,"
36283,Hamlet,HAMLET,"Folded the writ up in form of the other,"
36284,Hamlet,HAMLET,"Subscribed it, gave't the impression, placed it safely,"
36285,Hamlet,HAMLET,"The changeling never known. Now, the next day"
36286,Hamlet,HAMLET,"Was our sea-fight, and what to this was sequent"
36287,Hamlet,HAMLET,Thou know'st already.
36288,Hamlet,HORATIO,So Guildenstern and Rosencrantz go to't.
36289,Hamlet,HAMLET,"Why, man, they did make love to this employment,"
36290,Hamlet,HAMLET,"They are not near my conscience, their defeat"
36291,Hamlet,HAMLET,Does by their own insinuation grow:
36292,Hamlet,HAMLET,'Tis dangerous when the baser nature comes
36293,Hamlet,HAMLET,Between the pass and fell incensed points
36294,Hamlet,HAMLET,Of mighty opposites.
36295,Hamlet,HORATIO,"Why, what a king is this!"
36296,Hamlet,HAMLET,"Does it not, think'st thee, stand me now upon--"
36297,Hamlet,HAMLET,"He that hath kill'd my king and whored my mother,"
36298,Hamlet,HAMLET,"Popp'd in between the election and my hopes,"
36299,Hamlet,HAMLET,"Thrown out his angle for my proper life,"
36300,Hamlet,HAMLET,"And with such cozenage--is't not perfect conscience,"
36301,Hamlet,HAMLET,"To quit him with this arm? and is't not to be damn'd,"
36302,Hamlet,HAMLET,To let this canker of our nature come
36303,Hamlet,HAMLET,In further evil?
36304,Hamlet,HORATIO,It must be shortly known to him from England
36305,Hamlet,HORATIO,What is the issue of the business there.
36306,Hamlet,HAMLET,"It will be short: the interim is mine,"
36307,Hamlet,HAMLET,And a man's life's no more than to say 'One.'
36308,Hamlet,HAMLET,"But I am very sorry, good Horatio,"
36309,Hamlet,HAMLET,"That to Laertes I forgot myself,"
36310,Hamlet,HAMLET,"For, by the image of my cause, I see"
36311,Hamlet,HAMLET,The portraiture of his: I'll court his favours.
36312,Hamlet,HAMLET,"But, sure, the bravery of his grief did put me"
36313,Hamlet,HAMLET,Into a towering passion.
36314,Hamlet,HORATIO,Peace! who comes here?
36315,Hamlet,HORATIO,Enter OSRIC
36316,Hamlet,OSRIC,Your lordship is right welcome back to Denmark.
36317,Hamlet,HAMLET,"I humbly thank you, sir. Dost know this water-fly?"
36318,Hamlet,HORATIO,"No, my good lord."
36319,Hamlet,HAMLET,"Thy state is the more gracious, for 'tis a vice to"
36320,Hamlet,HAMLET,"know him. He hath much land, and fertile: let a"
36321,Hamlet,HAMLET,"beast be lord of beasts, and his crib shall stand at"
36322,Hamlet,HAMLET,"the king's mess: 'tis a chough, but, as I say,"
36323,Hamlet,HAMLET,spacious in the possession of dirt.
36324,Hamlet,OSRIC,"Sweet lord, if your lordship were at leisure, I"
36325,Hamlet,OSRIC,should impart a thing to you from his majesty.
36326,Hamlet,HAMLET,"I will receive it, sir, with all diligence of"
36327,Hamlet,HAMLET,"spirit. Put your bonnet to his right use, 'tis for the head."
36328,Hamlet,OSRIC,"I thank your lordship, it is very hot."
36329,Hamlet,HAMLET,"No, believe me, 'tis very cold, the wind is"
36330,Hamlet,HAMLET,northerly.
36331,Hamlet,OSRIC,"It is indifferent cold, my lord, indeed."
36332,Hamlet,HAMLET,But yet methinks it is very sultry and hot for my
36333,Hamlet,HAMLET,complexion.
36334,Hamlet,OSRIC,"Exceedingly, my lord, it is very sultry,--as"
36335,Hamlet,OSRIC,"'twere,--I cannot tell how. But, my lord, his"
36336,Hamlet,OSRIC,majesty bade me signify to you that he has laid a
36337,Hamlet,OSRIC,"great wager on your head: sir, this is the matter,--"
36338,Hamlet,HAMLET,"I beseech you, remember--"
36339,Hamlet,HAMLET,HAMLET moves him to put on his hat
36340,Hamlet,OSRIC,"Nay, good my lord, for mine ease, in good faith."
36341,Hamlet,OSRIC,"Sir, here is newly come to court Laertes, believe"
36342,Hamlet,OSRIC,"me, an absolute gentleman, full of most excellent"
36343,Hamlet,OSRIC,"differences, of very soft society and great showing:"
36344,Hamlet,OSRIC,"indeed, to speak feelingly of him, he is the card or"
36345,Hamlet,OSRIC,"calendar of gentry, for you shall find in him the"
36346,Hamlet,OSRIC,continent of what part a gentleman would see.
36347,Hamlet,HAMLET,"Sir, his definement suffers no perdition in you,"
36348,Hamlet,HAMLET,"though, I know, to divide him inventorially would"
36349,Hamlet,HAMLET,"dizzy the arithmetic of memory, and yet but yaw"
36350,Hamlet,HAMLET,"neither, in respect of his quick sail. But, in the"
36351,Hamlet,HAMLET,"verity of extolment, I take him to be a soul of"
36352,Hamlet,HAMLET,"great article, and his infusion of such dearth and"
36353,Hamlet,HAMLET,"rareness, as, to make true diction of him, his"
36354,Hamlet,HAMLET,"semblable is his mirror, and who else would trace"
36355,Hamlet,HAMLET,"him, his umbrage, nothing more."
36356,Hamlet,OSRIC,Your lordship speaks most infallibly of him.
36357,Hamlet,HAMLET,"The concernancy, sir? why do we wrap the gentleman"
36358,Hamlet,HAMLET,in our more rawer breath?
36359,Hamlet,OSRIC,Sir?
36360,Hamlet,HORATIO,Is't not possible to understand in another tongue?
36361,Hamlet,HORATIO,"You will do't, sir, really."
36362,Hamlet,HAMLET,What imports the nomination of this gentleman?
36363,Hamlet,OSRIC,Of Laertes?
36364,Hamlet,HORATIO,"His purse is empty already, all's golden words are spent."
36365,Hamlet,HAMLET,"Of him, sir."
36366,Hamlet,OSRIC,I know you are not ignorant--
36367,Hamlet,HAMLET,"I would you did, sir, yet, in faith, if you did,"
36368,Hamlet,HAMLET,"it would not much approve me. Well, sir?"
36369,Hamlet,OSRIC,You are not ignorant of what excellence Laertes is--
36370,Hamlet,HAMLET,"I dare not confess that, lest I should compare with"
36371,Hamlet,HAMLET,"him in excellence, but, to know a man well, were to"
36372,Hamlet,HAMLET,know himself.
36373,Hamlet,OSRIC,"I mean, sir, for his weapon, but in the imputation"
36374,Hamlet,OSRIC,"laid on him by them, in his meed he's unfellowed."
36375,Hamlet,HAMLET,What's his weapon?
36376,Hamlet,OSRIC,Rapier and dagger.
36377,Hamlet,HAMLET,"That's two of his weapons: but, well."
36378,Hamlet,OSRIC,"The king, sir, hath wagered with him six Barbary"
36379,Hamlet,OSRIC,"horses: against the which he has imponed, as I take"
36380,Hamlet,OSRIC,"it, six French rapiers and poniards, with their"
36381,Hamlet,OSRIC,"assigns, as girdle, hangers, and so: three of the"
36382,Hamlet,OSRIC,"carriages, in faith, are very dear to fancy, very"
36383,Hamlet,OSRIC,"responsive to the hilts, most delicate carriages,"
36384,Hamlet,OSRIC,and of very liberal conceit.
36385,Hamlet,HAMLET,What call you the carriages?
36386,Hamlet,HORATIO,I knew you must be edified by the margent ere you had done.
36387,Hamlet,OSRIC,"The carriages, sir, are the hangers."
36388,Hamlet,HAMLET,"The phrase would be more german to the matter, if we"
36389,Hamlet,HAMLET,could carry cannon by our sides: I would it might
36390,Hamlet,HAMLET,"be hangers till then. But, on: six Barbary horses"
36391,Hamlet,HAMLET,"against six French swords, their assigns, and three"
